id,temperature,humidity,timestamp
16682,29.9,53.0,2023-09-01 18:51:05.118246
16683,29.9,53.0,2023-09-01 18:51:15.164404
16684,29.8,53.0,2023-09-01 18:51:25.210596
16685,29.8,54.0,2023-09-01 18:51:35.256757
16686,29.8,54.0,2023-09-01 18:51:45.302919
16687,29.7,54.0,2023-09-01 18:51:55.349064
16688,29.7,54.0,2023-09-01 18:52:05.395224
16689,29.7,54.0,2023-09-01 18:52:15.441373
16690,29.7,54.0,2023-09-01 18:52:25.487661
16691,29.7,54.0,2023-09-01 18:52:35.533826
16692,29.7,54.0,2023-09-01 18:52:45.579973
16693,29.8,54.0,2023-09-01 18:52:55.626103
16694,29.8,54.0,2023-09-01 18:53:05.672323
16695,29.8,54.0,2023-09-01 18:53:15.718450
16696,29.8,54.0,2023-09-01 18:53:25.764605
16697,29.8,53.0,2023-09-01 18:53:35.810658
16698,29.9,53.0,2023-09-01 18:53:45.856835
16699,29.9,53.0,2023-09-01 18:53:55.902980
16700,29.9,53.0,2023-09-01 18:54:05.949249
16701,29.9,53.0,2023-09-01 18:54:15.995425
16702,29.9,53.0,2023-09-01 18:54:26.041560
16703,29.9,53.0,2023-09-01 18:54:36.087824
16704,29.8,53.0,2023-09-01 18:54:46.133900
16705,29.8,54.0,2023-09-01 18:54:56.180064
16706,29.8,54.0,2023-09-01 18:55:06.226201
16707,29.7,54.0,2023-09-01 18:55:16.272330
16708,29.7,54.0,2023-09-01 18:55:26.318520
16709,29.7,54.0,2023-09-01 18:55:36.364788
16710,29.7,54.0,2023-09-01 18:55:46.410932
16711,29.7,54.0,2023-09-01 18:55:56.457100
16712,29.6,54.0,2023-09-01 18:56:06.503273
16713,29.7,54.0,2023-09-01 18:56:16.549388
16714,29.7,54.0,2023-09-01 18:56:26.595585
16715,29.8,54.0,2023-09-01 18:56:36.641779
16716,29.8,54.0,2023-09-01 18:56:46.687895
16717,29.8,54.0,2023-09-01 18:56:56.734020
16718,29.9,54.0,2023-09-01 18:57:06.780246
16719,29.9,53.0,2023-09-01 18:57:16.826394
16720,29.8,53.0,2023-09-01 18:57:26.872537
16721,29.9,53.0,2023-09-01 18:57:36.918703
16722,29.9,53.0,2023-09-01 18:57:46.964942
16723,29.9,53.0,2023-09-01 18:57:57.011154
16724,29.9,53.0,2023-09-01 18:58:07.057343
16725,29.9,53.0,2023-09-01 18:58:17.103463
16726,29.9,53.0,2023-09-01 18:58:27.149759
16727,29.9,53.0,2023-09-01 18:58:37.195904
16728,29.9,53.0,2023-09-01 18:58:47.242139
16729,29.8,53.0,2023-09-01 18:58:57.288190
16730,29.8,54.0,2023-09-01 18:59:07.334362
16731,29.8,54.0,2023-09-01 18:59:17.380539
16732,29.7,54.0,2023-09-01 18:59:27.426690
16733,29.7,54.0,2023-09-01 18:59:37.472836
16734,29.7,54.0,2023-09-01 18:59:47.519059
16735,29.7,54.0,2023-09-01 18:59:57.565224
16736,29.7,54.0,2023-09-01 19:00:07.611379
16737,29.7,54.0,2023-09-01 19:00:17.657643
16738,29.7,54.0,2023-09-01 19:00:27.703808
16739,29.8,54.0,2023-09-01 19:00:37.749977
16740,29.8,54.0,2023-09-01 19:00:47.796056
16741,29.8,54.0,2023-09-01 19:00:57.842201
16742,29.8,54.0,2023-09-01 19:01:07.888389
16743,29.9,54.0,2023-09-01 19:01:17.934449
16744,29.9,53.0,2023-09-01 19:01:27.980879
16745,29.9,53.0,2023-09-01 19:01:38.027211
16746,29.9,53.0,2023-09-01 19:01:48.073417
16747,29.8,53.0,2023-09-01 19:01:58.119544
16748,29.8,54.0,2023-09-01 19:02:08.165826
16749,29.7,54.0,2023-09-01 19:02:18.212019
16750,29.8,54.0,2023-09-01 19:02:28.258187
16751,29.7,54.0,2023-09-01 19:02:38.304565
16752,29.7,54.0,2023-09-01 19:02:48.350883
16753,29.7,54.0,2023-09-01 19:02:58.397048
16754,29.6,54.0,2023-09-01 19:03:08.443266
16755,29.7,54.0,2023-09-01 19:03:18.489476
16756,29.7,54.0,2023-09-01 19:03:28.535697
16757,29.7,54.0,2023-09-01 19:03:38.582046
16758,29.8,54.0,2023-09-01 19:03:48.628131
16759,29.8,54.0,2023-09-01 19:03:58.674381
16760,29.8,54.0,2023-09-01 19:04:08.720598
16761,29.8,54.0,2023-09-01 19:04:18.766790
16762,29.9,54.0,2023-09-01 19:04:28.813032
16763,29.9,53.0,2023-09-01 19:04:38.859244
16764,29.9,53.0,2023-09-01 19:04:48.905451
16765,29.8,53.0,2023-09-01 19:04:58.951669
16766,29.9,53.0,2023-09-01 19:05:08.997881
16767,29.9,53.0,2023-09-01 19:05:19.044111
16768,29.9,53.0,2023-09-01 19:05:29.090339
16769,29.9,53.0,2023-09-01 19:05:39.136651
16770,29.9,53.0,2023-09-01 19:05:49.182838
16771,29.9,53.0,2023-09-01 19:05:59.229064
16772,29.9,53.0,2023-09-01 19:06:09.275266
16773,29.9,53.0,2023-09-01 19:06:19.321617
16774,29.8,53.0,2023-09-01 19:06:29.367666
16775,29.8,54.0,2023-09-01 19:06:39.413925
16776,29.8,54.0,2023-09-01 19:06:49.460074
16777,29.7,54.0,2023-09-01 19:06:59.506326
16778,29.7,54.0,2023-09-01 19:07:09.552474
16779,29.7,54.0,2023-09-01 19:07:19.598681
16780,29.6,54.0,2023-09-01 19:07:29.644891
16781,29.6,54.0,2023-09-01 19:07:39.691096
16782,29.6,54.0,2023-09-01 19:07:49.737304
16783,29.7,54.0,2023-09-01 19:07:59.783546
16784,29.7,54.0,2023-09-01 19:08:09.829826
16785,29.7,54.0,2023-09-01 19:08:19.875943
16786,29.8,54.0,2023-09-01 19:08:29.922062
16787,29.8,54.0,2023-09-01 19:08:39.968353
16788,29.8,54.0,2023-09-01 19:08:50.014545
16789,29.8,54.0,2023-09-01 19:09:00.060594
16790,29.8,54.0,2023-09-01 19:09:10.106770
16791,29.8,54.0,2023-09-01 19:09:20.152994
16792,29.9,53.0,2023-09-01 19:09:30.199194
16793,29.9,53.0,2023-09-01 19:09:40.245446
16794,29.9,53.0,2023-09-01 19:09:50.291738
16795,29.9,53.0,2023-09-01 19:10:00.337972
16796,29.9,53.0,2023-09-01 19:10:10.384141
16797,29.9,53.0,2023-09-01 19:10:20.430288
16798,29.8,53.0,2023-09-01 19:10:30.476499
16799,29.9,53.0,2023-09-01 19:10:40.522705
16800,29.9,53.0,2023-09-01 19:10:50.568890
16801,29.8,53.0,2023-09-01 19:11:00.614968
16802,29.8,53.0,2023-09-01 19:11:10.661238
16803,29.8,54.0,2023-09-01 19:11:20.707271
16804,29.8,54.0,2023-09-01 19:11:30.753513
16805,29.7,54.0,2023-09-01 19:11:40.799671
16806,29.7,54.0,2023-09-01 19:11:50.845853
16807,29.6,54.0,2023-09-01 19:12:00.892029
16808,29.6,54.0,2023-09-01 19:12:10.938234
16809,29.6,54.0,2023-09-01 19:12:20.984432
16810,29.6,54.0,2023-09-01 19:12:31.030520
16811,29.6,54.0,2023-09-01 19:12:41.076649
16812,29.7,54.0,2023-09-01 19:12:51.122840
16813,29.7,54.0,2023-09-01 19:13:01.169062
16814,29.7,54.0,2023-09-01 19:13:11.215247
16815,29.8,54.0,2023-09-01 19:13:21.261441
16816,29.7,54.0,2023-09-01 19:13:31.307634
16817,29.8,54.0,2023-09-01 19:13:41.353833
16818,29.8,53.0,2023-09-01 19:13:51.399890
16819,29.8,54.0,2023-09-01 19:14:01.446091
16820,29.8,53.0,2023-09-01 19:14:11.492206
16821,29.9,53.0,2023-09-01 19:14:21.538336
16822,29.8,53.0,2023-09-01 19:14:31.584542
16823,29.9,53.0,2023-09-01 19:14:41.630716
16824,29.8,53.0,2023-09-01 19:14:51.676797
16825,29.8,54.0,2023-09-01 19:15:01.722987
16826,29.8,54.0,2023-09-01 19:15:11.769152
16827,29.7,54.0,2023-09-01 19:15:21.815375
16828,29.7,54.0,2023-09-01 19:15:31.861572
16829,29.7,54.0,2023-09-01 19:15:41.907739
16830,29.7,54.0,2023-09-01 19:15:51.953922
16831,29.6,54.0,2023-09-01 19:16:02.000088
16832,29.6,54.0,2023-09-01 19:16:12.046296
16833,29.7,54.0,2023-09-01 19:16:22.092455
16834,29.6,54.0,2023-09-01 19:16:32.138628
16835,29.7,54.0,2023-09-01 19:16:42.184797
16836,29.7,54.0,2023-09-01 19:16:52.230962
16837,29.8,54.0,2023-09-01 19:17:02.277207
16838,29.8,54.0,2023-09-01 19:17:12.323263
16839,29.8,54.0,2023-09-01 19:17:22.369405
16840,29.8,53.0,2023-09-01 19:17:32.415516
16841,29.8,54.0,2023-09-01 19:17:42.461756
16842,29.9,53.0,2023-09-01 19:17:52.507890
16843,29.8,53.0,2023-09-01 19:18:02.553967
16844,29.9,53.0,2023-09-01 19:18:12.600129
16845,29.8,53.0,2023-09-01 19:18:22.646342
16846,29.8,53.0,2023-09-01 19:18:32.692405
16847,29.8,54.0,2023-09-01 19:18:42.738581
16848,29.8,54.0,2023-09-01 19:18:52.784779
16849,29.7,54.0,2023-09-01 19:19:02.830940
16850,29.7,54.0,2023-09-01 19:19:12.877111
16851,29.7,54.0,2023-09-01 19:19:22.923306
16852,29.6,54.0,2023-09-01 19:19:32.969490
16853,29.6,54.0,2023-09-01 19:19:43.015606
16854,29.6,54.0,2023-09-01 19:19:53.061783
16855,29.6,54.0,2023-09-01 19:20:03.107914
16856,29.6,54.0,2023-09-01 19:20:13.154007
16857,29.7,54.0,2023-09-01 19:20:23.200240
16858,29.7,54.0,2023-09-01 19:20:33.246404
16859,29.7,54.0,2023-09-01 19:20:43.292607
16860,29.7,54.0,2023-09-01 19:20:53.338791
16861,29.8,54.0,2023-09-01 19:21:03.384828
16862,29.8,54.0,2023-09-01 19:21:13.431068
16863,29.8,54.0,2023-09-01 19:21:23.477216
16864,29.8,53.0,2023-09-01 19:21:33.523290
16865,29.8,53.0,2023-09-01 19:21:43.569366
16866,29.8,53.0,2023-09-01 19:21:53.615536
16867,29.8,53.0,2023-09-01 19:22:03.661630
16868,29.8,53.0,2023-09-01 19:22:13.707708
16869,29.8,53.0,2023-09-01 19:22:23.753829
16870,29.8,53.0,2023-09-01 19:22:33.799848
16871,29.9,53.0,2023-09-01 19:22:43.846134
16872,29.8,53.0,2023-09-01 19:22:53.892205
16873,29.8,53.0,2023-09-01 19:23:03.938247
16874,29.8,53.0,2023-09-01 19:23:13.984369
16875,29.8,53.0,2023-09-01 19:23:24.030436
16876,29.8,53.0,2023-09-01 19:23:34.076638
16877,29.8,53.0,2023-09-01 19:23:44.122711
16878,29.8,53.0,2023-09-01 19:23:54.168756
16879,29.8,53.0,2023-09-01 19:24:04.214849
16880,29.8,53.0,2023-09-01 19:24:14.260914
16881,29.9,53.0,2023-09-01 19:24:24.306948
16882,29.8,53.0,2023-09-01 19:24:34.353275
16883,29.8,53.0,2023-09-01 19:24:44.399339
16884,29.8,53.0,2023-09-01 19:24:54.445436
16885,29.7,54.0,2023-09-01 19:25:04.491599
16886,29.7,54.0,2023-09-01 19:25:14.537815
16887,29.7,54.0,2023-09-01 19:25:24.583927
16888,29.6,54.0,2023-09-01 19:25:34.630108
16889,29.6,54.0,2023-09-01 19:25:44.676292
16890,29.6,54.0,2023-09-01 19:25:54.722351
16891,29.6,54.0,2023-09-01 19:26:04.768536
16892,29.6,54.0,2023-09-01 19:26:14.814727
16893,29.6,54.0,2023-09-01 19:26:24.860745
16894,29.6,54.0,2023-09-01 19:26:34.906955
16895,29.6,54.0,2023-09-01 19:26:44.953137
16896,29.6,54.0,2023-09-01 19:26:54.999202
16897,29.6,54.0,2023-09-01 19:27:05.045391
16898,29.7,54.0,2023-09-01 19:27:15.091545
16899,29.7,54.0,2023-09-01 19:27:25.137802
16900,29.7,54.0,2023-09-01 19:27:35.183900
16901,29.7,54.0,2023-09-01 19:27:45.230072
16902,29.8,54.0,2023-09-01 19:27:55.276234
16903,29.8,53.0,2023-09-01 19:28:05.322325
16904,29.8,53.0,2023-09-01 19:28:15.368390
16905,29.8,53.0,2023-09-01 19:28:25.414454
16906,29.8,53.0,2023-09-01 19:28:35.460622
16907,29.8,53.0,2023-09-01 19:28:45.506699
16908,29.8,53.0,2023-09-01 19:28:55.552785
16909,29.7,54.0,2023-09-01 19:29:05.598955
16910,29.7,54.0,2023-09-01 19:29:15.645124
16911,29.7,54.0,2023-09-01 19:29:25.691343
16912,29.6,54.0,2023-09-01 19:29:35.737453
16913,29.6,54.0,2023-09-01 19:29:45.783575
16914,29.6,54.0,2023-09-01 19:29:55.829783
16915,29.5,54.0,2023-09-01 19:30:05.875799
16916,29.4,54.0,2023-09-01 19:30:15.921965
16917,29.4,54.0,2023-09-01 19:30:25.968052
16918,29.5,54.0,2023-09-01 19:30:36.014141
16919,29.5,54.0,2023-09-01 19:30:46.060262
16920,29.6,54.0,2023-09-01 19:30:56.106388
16921,29.7,54.0,2023-09-01 19:31:06.152510
16922,29.7,54.0,2023-09-01 19:31:16.198687
16923,29.7,54.0,2023-09-01 19:31:26.244832
16924,29.7,54.0,2023-09-01 19:31:36.291001
16925,29.8,54.0,2023-09-01 19:31:46.337165
16926,29.8,53.0,2023-09-01 19:31:56.383245
16927,29.8,53.0,2023-09-01 19:32:06.429342
16928,29.8,53.0,2023-09-01 19:32:16.475404
16929,29.8,53.0,2023-09-01 19:32:26.521566
16930,29.8,53.0,2023-09-01 19:32:36.567659
16931,29.7,53.0,2023-09-01 19:32:46.613862
16932,29.7,53.0,2023-09-01 19:32:56.660015
16933,29.7,54.0,2023-09-01 19:33:06.706153
16934,29.7,54.0,2023-09-01 19:33:16.752321
16935,29.6,54.0,2023-09-01 19:33:26.798489
16936,29.6,54.0,2023-09-01 19:33:36.844564
16937,29.6,54.0,2023-09-01 19:33:46.890755
16938,29.5,54.0,2023-09-01 19:33:56.936810
16939,29.5,54.0,2023-09-01 19:34:06.982993
16940,29.6,54.0,2023-09-01 19:34:17.029021
16941,29.6,54.0,2023-09-01 19:34:27.075202
16942,29.6,54.0,2023-09-01 19:34:37.121290
16943,29.7,54.0,2023-09-01 19:34:47.167529
16944,29.7,54.0,2023-09-01 19:34:57.213754
16945,29.7,54.0,2023-09-01 19:35:07.259874
16946,29.7,54.0,2023-09-01 19:35:17.306029
16947,29.8,54.0,2023-09-01 19:35:27.351962
16948,29.8,53.0,2023-09-01 19:35:37.398019
16949,29.7,53.0,2023-09-01 19:35:47.444040
16950,29.8,53.0,2023-09-01 19:35:57.489975
16951,29.7,53.0,2023-09-01 19:36:07.536011
16952,29.8,53.0,2023-09-01 19:36:17.581955
16953,29.7,53.0,2023-09-01 19:36:27.627999
16954,29.7,53.0,2023-09-01 19:36:37.674125
16955,29.7,54.0,2023-09-01 19:36:47.720122
16956,29.7,54.0,2023-09-01 19:36:57.766269
16957,29.6,54.0,2023-09-01 19:37:07.812190
16958,29.6,54.0,2023-09-01 19:37:17.858230
16959,29.6,54.0,2023-09-01 19:37:27.904298
16960,29.6,54.0,2023-09-01 19:37:37.950236
16961,29.6,54.0,2023-09-01 19:37:47.996299
16962,29.6,54.0,2023-09-01 19:37:58.042255
16963,29.6,54.0,2023-09-01 19:38:08.088308
16964,29.6,54.0,2023-09-01 19:38:18.134373
16965,29.7,54.0,2023-09-01 19:38:28.180458
16966,29.7,54.0,2023-09-01 19:38:38.226452
16967,29.8,53.0,2023-09-01 19:38:48.272506
16968,29.7,53.0,2023-09-01 19:38:58.318592
16969,29.8,53.0,2023-09-01 19:39:08.364561
16970,29.8,53.0,2023-09-01 19:39:18.410530
16971,29.8,53.0,2023-09-01 19:39:28.456510
16972,29.8,53.0,2023-09-01 19:39:38.502610
16973,29.8,53.0,2023-09-01 19:39:48.548547
16974,29.8,53.0,2023-09-01 19:39:58.594513
16975,29.8,53.0,2023-09-01 19:40:08.640522
16976,29.8,53.0,2023-09-01 19:40:18.686494
16977,29.8,53.0,2023-09-01 19:40:28.732499
16978,29.8,53.0,2023-09-01 19:40:38.778579
16979,29.8,53.0,2023-09-01 19:40:48.824564
16980,29.7,53.0,2023-09-01 19:40:58.870667
16981,29.7,53.0,2023-09-01 19:41:08.916740
16982,29.7,53.0,2023-09-01 19:41:18.962861
16983,29.6,54.0,2023-09-01 19:41:29.008818
16984,29.6,54.0,2023-09-01 19:41:39.054820
16985,29.6,54.0,2023-09-01 19:41:49.101014
16986,29.5,54.0,2023-09-01 19:41:59.147011
16987,29.6,54.0,2023-09-01 19:42:09.192992
16988,29.6,54.0,2023-09-01 19:42:19.239054
16989,29.6,54.0,2023-09-01 19:42:29.285186
16990,29.7,54.0,2023-09-01 19:42:39.331300
16991,29.7,54.0,2023-09-01 19:42:49.377312
16992,29.7,53.0,2023-09-01 19:42:59.423491
16993,29.7,53.0,2023-09-01 19:43:09.469573
16994,29.7,53.0,2023-09-01 19:43:19.515706
16995,29.7,53.0,2023-09-01 19:43:29.561823
16996,29.7,53.0,2023-09-01 19:43:39.607898
16997,29.8,53.0,2023-09-01 19:43:49.653936
16998,29.7,53.0,2023-09-01 19:43:59.700028
16999,29.8,53.0,2023-09-01 19:44:09.746030
17000,29.8,53.0,2023-09-01 19:44:19.792015
17001,29.8,53.0,2023-09-01 19:44:29.838050
17002,29.8,53.0,2023-09-01 19:44:39.884082
17003,29.8,53.0,2023-09-01 19:44:49.930079
17004,29.8,53.0,2023-09-01 19:44:59.976180
17005,29.7,53.0,2023-09-01 19:45:10.022284
17006,29.7,53.0,2023-09-01 19:45:20.068429
17007,29.6,53.0,2023-09-01 19:45:30.114426
17008,29.7,53.0,2023-09-01 19:45:40.160523
17009,29.6,54.0,2023-09-01 19:45:50.206423
17010,29.5,54.0,2023-09-01 19:46:00.252576
17011,29.5,54.0,2023-09-01 19:46:10.298582
17012,29.5,54.0,2023-09-01 19:46:20.344575
17013,29.6,54.0,2023-09-01 19:46:30.390749
17014,29.6,54.0,2023-09-01 19:46:40.436751
17015,29.6,54.0,2023-09-01 19:46:50.482859
17016,29.6,54.0,2023-09-01 19:47:00.528875
17017,29.6,54.0,2023-09-01 19:47:10.574981
17018,29.7,54.0,2023-09-01 19:47:20.621093
17019,29.6,53.0,2023-09-01 19:47:30.667161
17020,29.7,53.0,2023-09-01 19:47:40.713256
17021,29.7,53.0,2023-09-01 19:47:50.759408
17022,29.7,53.0,2023-09-01 19:48:00.805539
17023,29.7,53.0,2023-09-01 19:48:10.851690
17024,29.8,53.0,2023-09-01 19:48:20.897667
17025,29.8,53.0,2023-09-01 19:48:30.943653
17026,29.8,53.0,2023-09-01 19:48:40.989775
17027,29.7,53.0,2023-09-01 19:48:51.035828
17028,29.7,53.0,2023-09-01 19:49:01.082030
17029,29.6,53.0,2023-09-01 19:49:11.128006
17030,29.6,54.0,2023-09-01 19:49:21.174208
17031,29.6,54.0,2023-09-01 19:49:31.220156
17032,29.6,54.0,2023-09-01 19:49:41.266167
17033,29.5,54.0,2023-09-01 19:49:51.312304
17034,29.4,54.0,2023-09-01 19:50:01.358337
17035,29.5,54.0,2023-09-01 19:50:11.404361
17036,29.4,54.0,2023-09-01 19:50:21.450508
17037,29.4,54.0,2023-09-01 19:50:31.496525
17038,29.6,54.0,2023-09-01 19:50:41.542636
17039,29.6,54.0,2023-09-01 19:50:51.588841
17040,29.6,54.0,2023-09-01 19:51:01.634810
17041,29.7,54.0,2023-09-01 19:51:11.680983
17042,29.7,53.0,2023-09-01 19:51:21.727069
17043,29.7,53.0,2023-09-01 19:51:31.773240
17044,29.6,53.0,2023-09-01 19:51:41.819288
17045,29.6,54.0,2023-09-01 19:51:51.865393
17046,29.5,54.0,2023-09-01 19:52:01.911438
17047,29.6,54.0,2023-09-01 19:52:11.957463
17048,29.5,54.0,2023-09-01 19:52:22.003578
17049,29.4,54.0,2023-09-01 19:52:32.049617
17050,29.4,54.0,2023-09-01 19:52:42.095786
17051,29.4,54.0,2023-09-01 19:52:52.141828
17052,29.4,54.0,2023-09-01 19:53:02.187927
17053,29.4,54.0,2023-09-01 19:53:12.233981
17054,29.5,54.0,2023-09-01 19:53:22.280016
17055,29.5,54.0,2023-09-01 19:53:32.326013
17056,29.6,54.0,2023-09-01 19:53:42.372194
17057,29.6,54.0,2023-09-01 19:53:52.418313
17058,29.6,54.0,2023-09-01 19:54:02.464361
17059,29.7,53.0,2023-09-01 19:54:12.510505
17060,29.7,53.0,2023-09-01 19:54:22.556638
17061,29.7,53.0,2023-09-01 19:54:32.602790
17062,29.7,53.0,2023-09-01 19:54:42.648899
17063,29.7,53.0,2023-09-01 19:54:52.695080
17064,29.7,53.0,2023-09-01 19:55:02.741187
17065,29.7,53.0,2023-09-01 19:55:12.787227
17066,29.7,53.0,2023-09-01 19:55:22.833369
17067,29.7,53.0,2023-09-01 19:55:32.879535
17068,29.6,53.0,2023-09-01 19:55:42.925585
17069,29.6,53.0,2023-09-01 19:55:52.971616
17070,29.6,54.0,2023-09-01 19:56:03.017774
17071,29.4,54.0,2023-09-01 19:56:13.063903
17072,29.5,54.0,2023-09-01 19:56:23.109957
17073,29.4,54.0,2023-09-01 19:56:33.155978
17074,29.4,54.0,2023-09-01 19:56:43.202006
17075,29.4,54.0,2023-09-01 19:56:53.248144
17076,29.4,54.0,2023-09-01 19:57:03.294264
17077,29.6,54.0,2023-09-01 19:57:13.340425
17078,29.6,54.0,2023-09-01 19:57:23.386486
17079,29.6,54.0,2023-09-01 19:57:33.432630
17080,29.6,53.0,2023-09-01 19:57:43.478643
17081,29.6,53.0,2023-09-01 19:57:53.524681
17082,29.6,53.0,2023-09-01 19:58:03.570745
17083,29.6,53.0,2023-09-01 19:58:13.616794
17084,29.6,53.0,2023-09-01 19:58:23.662855
17085,29.7,53.0,2023-09-01 19:58:33.709009
17086,29.7,53.0,2023-09-01 19:58:43.755103
17087,29.6,53.0,2023-09-01 19:58:53.801162
17088,29.6,53.0,2023-09-01 19:59:03.847242
17089,29.5,53.0,2023-09-01 19:59:13.893374
17090,29.5,53.0,2023-09-01 19:59:23.939520
17091,29.5,54.0,2023-09-01 19:59:33.985530
17092,29.4,54.0,2023-09-01 19:59:44.031553
17093,29.4,54.0,2023-09-01 19:59:54.077765
17094,29.4,54.0,2023-09-01 20:00:04.123756
17095,29.4,54.0,2023-09-01 20:00:14.169959
17096,29.5,54.0,2023-09-01 20:00:24.215950
17097,29.6,54.0,2023-09-01 20:00:34.262010
17098,29.6,54.0,2023-09-01 20:00:44.308178
17099,29.6,54.0,2023-09-01 20:00:54.354138
17100,29.6,53.0,2023-09-01 20:01:04.400219
17101,29.6,53.0,2023-09-01 20:01:14.446289
17102,29.6,53.0,2023-09-01 20:01:24.492356
17103,29.6,53.0,2023-09-01 20:01:34.538383
17104,29.7,53.0,2023-09-01 20:01:44.584515
17105,29.6,53.0,2023-09-01 20:01:54.630563
17106,29.7,53.0,2023-09-01 20:02:04.676722
17107,29.6,53.0,2023-09-01 20:02:14.722778
17108,29.6,53.0,2023-09-01 20:02:24.768778
17109,29.6,53.0,2023-09-01 20:02:34.814855
17110,29.5,54.0,2023-09-01 20:02:44.860864
17111,29.5,54.0,2023-09-01 20:02:54.906993
17112,29.4,54.0,2023-09-01 20:03:04.952974
17113,29.5,54.0,2023-09-01 20:03:14.998936
17114,29.5,54.0,2023-09-01 20:03:25.045093
17115,29.6,53.0,2023-09-01 20:03:35.091112
17116,29.6,53.0,2023-09-01 20:03:45.137141
17117,29.6,53.0,2023-09-01 20:03:55.183228
17118,29.7,53.0,2023-09-01 20:04:05.229360
17119,29.7,53.0,2023-09-01 20:04:15.275504
17120,29.6,53.0,2023-09-01 20:04:25.321546
17121,29.6,53.0,2023-09-01 20:04:35.367625
17122,29.6,53.0,2023-09-01 20:04:45.413652
17123,29.6,53.0,2023-09-01 20:04:55.459688
17124,29.6,53.0,2023-09-01 20:05:05.505771
17125,29.5,53.0,2023-09-01 20:05:15.551895
17126,29.5,53.0,2023-09-01 20:05:25.597948
17127,29.5,54.0,2023-09-01 20:05:35.643965
17128,29.4,54.0,2023-09-01 20:05:45.690113
17129,29.4,54.0,2023-09-01 20:05:55.736152
17130,29.4,54.0,2023-09-01 20:06:05.782331
17131,29.4,54.0,2023-09-01 20:06:15.828362
17132,29.4,54.0,2023-09-01 20:06:25.874517
17133,29.6,54.0,2023-09-01 20:06:35.920583
17134,29.5,53.0,2023-09-01 20:06:45.966698
17135,29.6,53.0,2023-09-01 20:06:56.012744
17136,29.6,53.0,2023-09-01 20:07:06.058810
17137,29.7,53.0,2023-09-01 20:07:16.104954
17138,29.6,53.0,2023-09-01 20:07:26.150995
17139,29.7,53.0,2023-09-01 20:07:36.197159
17140,29.7,53.0,2023-09-01 20:07:46.243239
17141,29.7,53.0,2023-09-01 20:07:56.289393
17142,29.7,53.0,2023-09-01 20:08:06.335507
17143,29.7,53.0,2023-09-01 20:08:16.381544
17144,29.7,53.0,2023-09-01 20:08:26.427809
17145,29.7,53.0,2023-09-01 20:08:36.473944
17146,29.7,53.0,2023-09-01 20:08:46.520158
17147,29.6,53.0,2023-09-01 20:08:56.566170
17148,29.7,53.0,2023-09-01 20:09:06.612306
17149,29.6,53.0,2023-09-01 20:09:16.658416
17150,29.6,53.0,2023-09-01 20:09:26.704460
17151,29.4,53.0,2023-09-01 20:09:36.750484
17152,29.5,54.0,2023-09-01 20:09:46.796504
17153,29.4,54.0,2023-09-01 20:09:56.842684
17154,29.4,54.0,2023-09-01 20:10:06.888674
17155,29.4,54.0,2023-09-01 20:10:16.934835
17156,29.3,54.0,2023-09-01 20:10:26.980887
17157,29.4,54.0,2023-09-01 20:10:37.027047
17158,29.4,54.0,2023-09-01 20:10:47.073186
17159,29.4,54.0,2023-09-01 20:10:57.119221
17160,29.5,53.0,2023-09-01 20:11:07.165384
17161,29.6,53.0,2023-09-01 20:11:17.211451
17162,29.6,53.0,2023-09-01 20:11:27.257512
17163,29.6,53.0,2023-09-01 20:11:37.303523
17164,29.7,53.0,2023-09-01 20:11:47.349714
17165,29.6,53.0,2023-09-01 20:11:57.395755
17166,29.6,53.0,2023-09-01 20:12:07.441832
17167,29.6,53.0,2023-09-01 20:12:17.487846
17168,29.6,53.0,2023-09-01 20:12:27.533884
17169,29.6,53.0,2023-09-01 20:12:37.579965
17170,29.5,53.0,2023-09-01 20:12:47.626119
17171,29.5,53.0,2023-09-01 20:12:57.672251
17172,29.4,53.0,2023-09-01 20:13:07.718290
17173,29.4,54.0,2023-09-01 20:13:17.764362
17174,29.4,54.0,2023-09-01 20:13:27.810491
17175,29.4,54.0,2023-09-01 20:13:37.856570
17176,29.4,54.0,2023-09-01 20:13:47.902673
17177,29.4,54.0,2023-09-01 20:13:57.948718
17178,29.5,53.0,2023-09-01 20:14:07.994906
17179,29.5,53.0,2023-09-01 20:14:18.041055
17180,29.6,53.0,2023-09-01 20:14:28.087078
17181,29.6,53.0,2023-09-01 20:14:38.133155
17182,29.6,53.0,2023-09-01 20:14:48.179083
17183,29.6,53.0,2023-09-01 20:14:58.225171
17184,29.7,53.0,2023-09-01 20:15:08.271285
17185,29.7,53.0,2023-09-01 20:15:18.317465
17186,29.7,53.0,2023-09-01 20:15:28.363609
17187,29.6,53.0,2023-09-01 20:15:38.409505
17188,29.6,53.0,2023-09-01 20:15:48.455704
17189,29.6,53.0,2023-09-01 20:15:58.501807
17190,29.6,53.0,2023-09-01 20:16:08.547808
17191,29.5,53.0,2023-09-01 20:16:18.593832
17192,29.4,53.0,2023-09-01 20:16:28.639890
17193,29.4,53.0,2023-09-01 20:16:38.686068
17194,29.4,54.0,2023-09-01 20:16:48.732119
17195,29.4,54.0,2023-09-01 20:16:58.778062
17196,29.3,54.0,2023-09-01 20:17:08.824286
17197,29.4,54.0,2023-09-01 20:17:18.870343
17198,29.4,54.0,2023-09-01 20:17:28.916517
